"","const","size_data","ratio_noise_data","law_noise"
"470","10.1191550193846","1000","1","cauchy"
"471","10.1652623890578","1000","1","cauchy"
"472","9.94457682269405","1000","1","cauchy"
"473","10.2214679862715","1000","1","cauchy"
"474","9.9221477062049","1000","1","cauchy"
"475","9.86098594338404","1000","1","cauchy"
"476","10.224850456096","1000","1","cauchy"
"477","10.0538809232246","1000","1","cauchy"
"478","10.0175836585891","1000","1","cauchy"
"479","10.0974040171547","1000","1","cauchy"
"480","9.83777356478498","1000","1","cauchy"
"481","9.9456984365279","1000","1","cauchy"
"482","10.0521474334791","1000","1","cauchy"
"483","9.91767932595941","1000","1","cauchy"
"484","10.0146325590977","1000","1","cauchy"
"485","10.1642784430207","1000","1","cauchy"
"486","9.79575351793334","1000","1","cauchy"
"487","10.1392947570514","1000","1","cauchy"
"488","9.98108323144466","1000","1","cauchy"
"489","9.95964344186666","1000","1","cauchy"
"490","10.1633185998763","1000","1","cauchy"
"491","10.0073430402578","1000","1","cauchy"
"492","10.2595222257997","1000","1","cauchy"
"493","10.033603892131","1000","1","cauchy"
"494","9.88531014281687","1000","1","cauchy"
"495","9.97317616575416","1000","1","cauchy"
"496","10.0546149210779","1000","1","cauchy"
"497","10.2124523147763","1000","1","cauchy"
"498","9.91416879089907","1000","1","cauchy"
"499","10.3476475342787","1000","1","cauchy"
"500","10.1360917160074","1000","1","cauchy"
"501","9.90389020777304","1000","1","cauchy"
"502","10.101947112748","1000","1","cauchy"
"503","10.0363107389822","1000","1","cauchy"
"504","9.90370795535905","1000","1","cauchy"
"505","10.489001160736","1000","1","cauchy"
"506","9.88030004904087","1000","1","cauchy"
"507","10.2409090080028","1000","1","cauchy"
"508","10.0465021770211","1000","1","cauchy"
"509","9.89152380472262","1000","1","cauchy"
"510","10.0346027716959","1000","1","cauchy"
"511","10.0378362991713","1000","1","cauchy"
"512","10.1234395063905","1000","1","cauchy"
"513","9.92423453690333","1000","1","cauchy"
"514","9.99390201060518","1000","1","cauchy"
"515","10.4523860215542","1000","1","cauchy"
"516","10.0744034334578","1000","1","cauchy"
"517","9.83759045852423","1000","1","cauchy"
"518","9.98997812260972","1000","1","cauchy"
"519","10.1310372558609","1000","1","cauchy"
"520","10.1612311901998","1000","1","cauchy"
"521","10.3113339708054","1000","1","cauchy"
"522","10.0984403798253","1000","1","cauchy"
"523","10.0632302201141","1000","1","cauchy"
"524","9.77772374036168","1000","1","cauchy"
"525","9.95921581198454","1000","1","cauchy"
"526","10.1631291344753","1000","1","cauchy"
"527","10.0796506364702","1000","1","cauchy"
"528","9.94932683625606","1000","1","cauchy"
"529","10.2894916172421","1000","1","cauchy"
"530","9.92823394870731","1000","1","cauchy"
"531","9.95973258256309","1000","1","cauchy"
"532","10.0519146723636","1000","1","cauchy"
"533","10.0955338013762","1000","1","cauchy"
"534","9.88132056858734","1000","1","cauchy"
"535","10.0881212308384","1000","1","cauchy"
"536","10.1199317507428","1000","1","cauchy"
"537","10.061688300755","1000","1","cauchy"
"538","10.3228516642574","1000","1","cauchy"
"539","10.0224600885755","1000","1","cauchy"
"540","10.1183816298342","1000","1","cauchy"
"541","10.1210601520529","1000","1","cauchy"
"542","10.1176630056379","1000","1","cauchy"
"543","10.5437385455186","1000","1","cauchy"
"544","9.821748642516","1000","1","cauchy"
"545","9.9924372683084","1000","1","cauchy"
"546","9.97498533899255","1000","1","cauchy"
"547","10.0251740568688","1000","1","cauchy"
"548","10.1654857440104","1000","1","cauchy"
"549","10.0139801995328","1000","1","cauchy"
"550","9.87025746651714","1000","1","cauchy"
"551","10.2960057622095","1000","1","cauchy"
"552","9.63617286983115","1000","1","cauchy"
"553","10.341025626121","1000","1","cauchy"
"554","10.0265566305918","1000","1","cauchy"
"555","10.0706140970221","1000","1","cauchy"
"556","9.97474546447036","1000","1","cauchy"
"557","10.2272518706011","1000","1","cauchy"
"558","9.9041764632068","1000","1","cauchy"
"559","10.1193022081795","1000","1","cauchy"
"560","10.2898445151409","1000","1","cauchy"
"561","10.0545660676348","1000","1","cauchy"
"562","10.0848516971626","1000","1","cauchy"
"563","10.0433854639102","1000","1","cauchy"
"564","9.99343667700617","1000","1","cauchy"
"565","9.84200220947467","1000","1","cauchy"
"566","10.0781703858163","1000","1","cauchy"
"567","9.82379772899438","1000","1","cauchy"
"568","9.75968216735361","1000","1","cauchy"
"569","9.55208719633718","1000","1","cauchy"
"570","9.92741582999927","1000","1","cauchy"
"571","10.1269209347192","1000","1","cauchy"
"572","10.0861630610469","1000","1","cauchy"
"573","9.99541118480041","1000","1","cauchy"
"574","9.88287099369879","1000","1","cauchy"
"575","9.86736633156601","1000","1","cauchy"
"576","10.1768348922352","1000","1","cauchy"
"577","9.9316436836957","1000","1","cauchy"
"578","9.79718845546948","1000","1","cauchy"
"579","10.0626530650435","1000","1","cauchy"
"580","9.96779549308383","1000","1","cauchy"
"581","10.1100499583868","1000","1","cauchy"
"582","9.89752644576564","1000","1","cauchy"
"583","10.1942971734813","1000","1","cauchy"
"584","9.93972043320558","1000","1","cauchy"
"585","10.0738790469817","1000","1","cauchy"
"586","9.96241474159951","1000","1","cauchy"
"587","9.93493224532599","1000","1","cauchy"
"588","9.90099968343585","1000","1","cauchy"
"589","9.76189147733347","1000","1","cauchy"
"590","9.98267029815409","1000","1","cauchy"
"591","9.94214566479089","1000","1","cauchy"
"592","10.0803033823802","1000","1","cauchy"
"593","10.2860437345118","1000","1","cauchy"
"594","9.95198094639175","1000","1","cauchy"
"595","10.2785629805807","1000","1","cauchy"
"596","10.0810265328987","1000","1","cauchy"
"597","10.0435673418535","1000","1","cauchy"
"598","10.2301154087532","1000","1","cauchy"
"599","10.1027143155239","1000","1","cauchy"
"600","9.97413148109799","1000","1","cauchy"
"601","10.0328138061465","1000","1","cauchy"
"602","10.3356392361646","1000","1","cauchy"
"603","10.0434334745496","1000","1","cauchy"
"604","9.93343366475559","1000","1","cauchy"
"605","10.0696423075688","1000","1","cauchy"
"606","10.099600010086","1000","1","cauchy"
"607","10.0335855136901","1000","1","cauchy"
"608","9.9085663702096","1000","1","cauchy"
"609","10.1987411538973","1000","1","cauchy"
"610","10.1519804177854","1000","1","cauchy"
"611","10.0323819760662","1000","1","cauchy"
"612","9.8340480247808","1000","1","cauchy"
"613","10.0594707681421","1000","1","cauchy"
"614","10.0569443111521","1000","1","cauchy"
"615","9.75091591713163","1000","1","cauchy"
"616","9.70426063581494","1000","1","cauchy"
"617","9.91085556565482","1000","1","cauchy"
"618","10.0013930266457","1000","1","cauchy"
"619","9.97573823550173","1000","1","cauchy"
"620","10.0560044332432","1000","1","cauchy"
"621","10.001847568165","1000","1","cauchy"
"622","10.25972694494","1000","1","cauchy"
"623","9.73065629330097","1000","1","cauchy"
"624","10.2833410324789","1000","1","cauchy"
"625","10.0104591854306","1000","1","cauchy"
"626","9.90303968321694","1000","1","cauchy"
"627","10.1526719605989","1000","1","cauchy"
"628","10.3060075282438","1000","1","cauchy"
"629","9.96555188412787","1000","1","cauchy"
"630","9.88828035898627","1000","1","cauchy"
"631","9.84980742857316","1000","1","cauchy"
"632","10.1990326581176","1000","1","cauchy"
